uuid,Name,Address,Sanction Type,Nationality,Effect Date | Lapse Date,Grounds,Entity Type
01a44272-bf90-425d-a2cf-73a5af9f5c26,PRIVATE ENTERPRISE (PE) RABMER,"26, PL. RYNOK, 
SAMBIR,  81400 LVIVSKA OBLAST 
Ukraine",Debarred,Non ADB Member Country,28/Nov/2014 | Until Further Notice,Cross-Debarment: WB,Organization
c1b9072b-f43c-4117-8328-ab7a6c1fe826,Pro-Immobles S.L.,"Calle 50 con calle Elvira Méndez, Edificio Financial Center (Towerbank), Piso 29, 
Panama City, Panama",Debarred,Spain,18/Apr/2022 | 24/Mar/2032,Cross-Debarment: IDB,Organization
cd5dd90a-3aac-419d-b538-1b89dc13d819,Profinco Ltda.,"Calle 31 No. 21-127, Barrio Cañaveral, Floridablanca, Santander, COLOMBIA",Debarred,Colombia-Non ADB Member Country,16/Dec/2021 | 7/Nov/2024,Cross-Debarment: IDB,Person
3ba00ecc-9ed8-4c5d-b5d2-d1285b2cb4be,PROGRESSIVE CONSTRUCTIONS LIMITED,"7TH FLOOR, 
RAGHAVA NORTH 
BLOCK, RAGHAVA 
RATNA TOWERS, 
CHIRAG ALI 
LANE, ABIDS, 
HYDERABAD, 500 
001,  ANDHRA PRADESH 
India",Debarred,India,9/Jan/2014 | 25/Nov/2024,Cross-Debarment: WB,Organization
ab6fb4f7-b0be-431e-bb4f-5bfb8c9ed18c,PROJECT CONSTRUCTION S.A.C.,"CALLE RICARDO 
ÁNGULO 834, 
URB. 
CORPAC-SAN 
ISIDRO,  LIMA 
Peru",Debarred,Non ADB Member Country,22/Jul/2015 | Until Further Notice,Cross-Debarment: WB,Organization
94eadcc3-2d79-42dc-8916-33aa78b5e2de,"Project Consult Institute PCI Co., Ltd.","Canada office: #27 King’s College Circle, Toronto, Ontario M5S1A1, CANADA
Cambodia office: 31BT, Phum Sansam Kosal 1, Boeng Tumpun, Mean Chey, Phnom Penh, 12351, CAMBODIA
Lao PDR Office: #17 Khounboulom Boad, Chanthaboury, Vientiane Capital, LAO PDR
Vietnam office: 5th Floor Sentinal Place Building, 41B Ly Thai To St., Hanoi, VIETNAM
Myanmar office: #12 (0), Phi Thu Lane, 7 Mile, Mayangone, Ownship, Yangon, MYANMAR",Debarred,Cambodia,14/Jan/2021 | Indefinitely,Violated ADB's Integrity Principles and Guidelines 2A (ii) and (vii).,Organization
e10c80a1-5a55-4abb-88b8-dec23ad4f198,PROVEEDURÍA MÉDICA S.R.L,"MEXICO 3100 (C 
1233 ABL), 
BUENOS AIRES",Debarred,Non ADB Member Country,30/Sep/2011 | Until Further Notice,Cross-Debarment: WB,Organization
e3a09781-4d47-4c42-940b-73d6654bcf3b,Proyectos de Ingeniería y Servicios para el Medio Ambiente S.A.S.,"Carrera 12 97-80 Oficina 605, Bogotá, Colombia",Debarred,Colombia-Non ADB Member Country,3/Oct/2023 | 31/Aug/2031,Cross-Debarment: IDB,Person
449c6738-65d2-45c3-8474-71939fccdbc5,PROYECTOS DIVERSOS INTEGRADOS SA DE CV (PRODIEL),"URBANIZACION NUEVOS HORIZONTES, FINAL CALLE 2, CASA NÚMERO 10, SAN MARTÍN, DEPARTAMENTO DE SAN SALVADOR, SAN SALVADOR El Salvador",Debarred,Non ADB Member Country,3/Nov/2017 | Until Further Notice,Cross-Debarment: WB,Person
ec3a5ae6-d417-459b-95c0-5b28569bde22,Proyectos Diversos Integrados S.A. de C.V.,"Kilómetro 14 Carretera Panamericana, frente a la Colonia Tierra Virgen, San Martín, El Salvador",Debarred,El Salvador-Non ADB Member Country,12/Jan/2023 | 27/Oct/2037,Cross-Debarment: IDB,Organization
d18ea687-ea31-42e7-bdb9-3e028b030594,Proyectos y Mecanizados Diversos S.A. de C.V.,"Residencia Villa del Sol Ill, Senda 64, Número 77, llopango, El Salvador",Debarred,El Salvador-Non ADB Member Country,12/Jan/2023 | 27/Oct/2027,Cross-Debarment: IDB,Person
60a357a1-641f-4d62-a3cb-0500601073fd,PSI Proyectos y Servicios de Insfraestructura,"5a Calle 2a Avenida 4-36, Zona 10
Quezaltenango, Guatemala",Debarred,Non ADB Member Country,21/Dec/2015 | Indefinitely,Cross-Debarment: IDB,Person
2228f6fa-4303-4ffa-b511-6a0706d98470,PSL ENGINEERING PRIVATE LIMITED,"B-10/1, OKHLA INDUSTRIAL ESTATE, PHASE-II, NEW DELHI-110020   
India",Debarred,India,20/Apr/2020 | Until Further Notice,Cross-Debarment: WB,Organization
2ded2189-b7f5-462e-a39c-c40b22f459a3,PSL ENGINEERING PVT. LTD.,"159, OKHLA INDUSTRIAL ESTATE, PHASE-III, NEW DELHI-110020
India",Debarred,India,20/Apr/2020 | Until Further Notice,Cross-Debarment: WB,Organization
6c65b356-16e9-4de4-bbfd-23cbccf9de8b,PT CITRA GADING ASRITAMA,"JL. GAYUNG 
KEBONSARI A-7, SURABAYA
INDONESIA",Debarred,Indonesia,25/Feb/2013 | Until Further Notice,Cross-Debarment: WB,Organization
b6c1bcff-c3b8-4f6f-b673-43263cf00627,PT DDC CONSULTANTS,"JL. MASJID 
AN'NUR NO. 
51A, KEBAYORAN 
LAMA, JAKARTA 
SELATAN",Debarred,Indonesia,26/May/2011 | Until Further Notice,Cross-Debarment: WB,Organization
dcd063fa-1214-4119-a76b-759e1c26c7cd,PT Dianpertiwi Multimadya,"Jl. Cilandak Tengah III No 14C 
Jakarta Selantan 12430 
INDONESIA",Debarred,Indonesia,22/Apr/2009 | Until Further Notice,"Debarred, not contactable.",Organization
0b21a263-1d54-4782-9cfe-8dfc48734e12,PT Falah Jaya,"Jl. Peninggaran Timur No. 16 Y 
Kebayoran Lama Utara 
Jakarta Selatan 12910 
INDONESIA",Debarred,Indonesia,29/Sep/2006 | Until Further Notice,"Debarred, not contactable.",Person
d9179bdc-fe6e-4654-ac72-993629bbbacd,PT Juwita Samudera Kencana,Jl. Raya Kedoya No. 30A Jakarta Barat 11520,Debarred,Indonesia,14/Dec/2009 | Until Further Notice,Sanction violation.,Organization
237f10a9-165c-4de9-9fe4-8555cab374ef,PT Kayuwaja Tatarona,Jl. Kebon Jeruk XIV No. 8 Jakarta 11160,Debarred,Indonesia,12/Feb/2007 | Until Further Notice,Sanction violation.,Organization
c73ca40a-565d-4830-bbc8-41d407a9c53e,PT Kreasi Cipta Konsultan,"PT Kreasi Cipta Konsultan
Komplek Tritura Mas Blok C2
Jl Jend. Besar Abdul Haris Nasution 
Medan 20147
INDONESIA",Debarred,Indonesia,27/Oct/2010 | Until Further Notice,"Violated ADB's Integrity Principles and Guidelines 2A(ii),(iv).
Sanction violation",Organization
49981187-1e05-4f89-86ef-9996ef22ca72,PT Rifa Bestari,"Jl. Kalibara Utara II NO. 7B
Jakarta Selatan
Indonesia",Accepted Proposed Sanction,Indonesia,17/May/2011 | Until Further Notice,Sanction violation.,Organization
3e27f8dd-5229-4634-801e-eac8b2306e88,PT Strategic Asia,"c/o Dr. Satish Mishra
Bali, Jalan Badak Agung 19, No. 5
Renon, Denpasar 
80235
INDONESIA",Debarred,Indonesia,10/Aug/2020 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Organization
222e8f55-e256-4cc6-8335-8d9ae809ebaf,PT Studiotama Maps Konsultan,"Jl Sunan Bonang No. 6 Jakarta 13220, INDONESIA",Debarred,Indonesia,13/Dec/2011 | Until Further Notice,"Violated ADB's Procurement Guidelines 1.14(a)(ii) and (iv); ADB's Integrity Principles and Guidelines 2.A(ii)and (iv)
Debarred; not contactable",Organization
4ff91eb0-f1cf-4209-943d-1153e209e419,PT Sumaplan Adicipta Persada,"PT Sumaplan Adicipta Persada 
Jalan Tamborin No. 1
Turangga
Bandung 40264
INDONESIA",Debarred,Indonesia,27/Oct/2010 | Until Further Notice,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (viii).",Organization
ec53e521-771f-4583-9038-4db6e44213e1,PT TIMAS Planindo Dinamica,"JL Kalibata Timur I No. 17 Jakarta Selatan, INDONESIA
JL Mampang Prapatan XIV No. 123 Jakarta 12760, INDONESIA",Debarred,Indonesia,13/Dec/2011 | Until Further Notice,"Violated ADB's Procurement Guidelines 1.14(a)(ii) and (iv); ADB's Integrity Principles and Guidelines 2.A(ii)and (iv)
Debarred; not contactable",Person
f674e0e0-8f06-4fee-b776-cc7585b73cc8,PT. AREABANGUN PUTRA SEJATI,"CIPAGANTI 
DREAM LAND 
A-1, JL. 
JENDRAL A.H. 
NASUTION (RAYA 
UJUNGBERUNG), 
BANDUNG 40612,  WEST JAVA 
Indonesia",Debarred,Indonesia,28/Jan/2019 | Until Further Notice,Cross-Debarment: WB,Organization
e41360b1-99c8-4ad6-a783-045d6c924d95,PT. ARIS MAKMUR MANDIRI,"JL. RAYA CIGINTUNG NO. 126 A BOJONG, KEC. CILIMUS, KUNINGAN 45556, INDONESIA",Debarred,Indonesia,11/Mar/2021 | 12/Jan/2024,Cross-Debarment: WB,Organization
bf431712-7d76-4915-adc0-11ed8db2c7f3,PT. BINA CIPTA UTAMA,"JL. KSATRIA GG. ANGGREK NO. 114, KECAMATAN KESAMBI, KOTA CIREBON, CIREBON, 45134, INDONESIA (Alternat Address: JL. CIDENG RAYA NO. 48 BLOK, STRIKEMBENG, RT/RW 003/001 DS. KERTAWINANGUN, KEC. KEDAWUNG, CIREBON, JAWA BARAT 45153, INDONESIA)",Debarred,Indonesia,11/Mar/2021 | Until Further Notice,Cross-Debarment: WB,Person
7d481196-9ca1-43f3-9e4f-9148ec537e43,PT. GUNAKARYA NUSANTARA,"JL. SURYALAYA 
XVIII NO. 13 – 
15, BUAH BATU, 
BANDUNG 40265,  WEST JAVA 
Indonesia",Debarred,Indonesia,15/Aug/2018 | Until Further Notice,Cross-Debarment: WB,Organization
5dcff1ee-70d0-4931-b913-4860f5868986,PT. JAYA ETIKA TEKNIK,"JL. KETINTANG BARU SELATAN VII/6, SURABAYA 60235, INDONESIA",Debarred,Indonesia,19/Mar/2021 | Until Further Notice,Cross-Debarment: WB,Organization
9621d834-19f1-4c33-8355-0ec4c6d63e99,PT. KARUNIAGUNA INTISEMESTA,"JL. MINANGKABAU NO. 6 G, LT. 2, JAKARTA SELATAN 12970, INDONESIA",Debarred,Indonesia,10/Mar/2022 | 18/Jan/2024,Cross-Debarment: WB,Organization
f6a6e292-2a5a-47d4-bec2-ef22fffc1d96,PT. KARYA KITA PUTRA PERTIWI,"JL. RAYA GUNTUR NO. 18, KEDONGDONG KIDUL, DUKUPANTANG, CIREBON 45161, INDONESIA",Debarred,Indonesia,24/Jun/2021 | 12/Jan/2024,Cross-Debarment: WB,Person
60b9bf14-25ca-4dc5-9b15-6f8090e61126,PT. NUGRAHA ADI TARUNA,"JL. BANGKA RAYA NO. 27 E. PELA, MAMPANG, JAKARTA SELATAN, JAKARTA 12720
Indonesia",Debarred,Indonesia,12/Aug/2019 | 1/Aug/2024,Cross-Debarment: WB,Organization
aa55d8b8-ffaf-4eb7-b2aa-2dab784f0c9d,PT. Putera Pandawa Asli (since 3 December 2018) formerly named PT. PPA Consultants (17 April 2007 to 2 December 2018). PT. Puspeng Agribisnis Consultants (29 January 2002 to 16 April 2007). PT. Puspeng Agribisnis or Pusat Pengembangan Agribisnis (17 May 1982 to 28 January 2002).,"Jl. Tebet Timur Raya 56-57, Jakarta Selatan 12820, INDONESIA
Other address as PT. Putera Pandawa Asli: Jl RA Kosasih Gg Pangkalan No. 83
Cisarua, Sukabumi, INDONESIA",Debarred,Indonesia,27/Oct/2010 | Until Further Notice,"Violated ADB's Integrity Principles and Guidelines 2A(ii),(iv).
Sanction violation",Person
eec8419c-02bf-47a8-9e07-17c0b8b78d14,PT. RUDY JAYA,"JL. GAJAH MADA NO. 404 DESA JANTI, KEC. TARIK, SIDOARJO, JAWA TIMUR
Indonesia",Debarred,Indonesia,6/Jan/2020 | Until Further Notice,Cross-Debarment: WB,Organization
161e3054-60ee-4b9c-b2e8-fb38e69bb988,PT. SUBURO JAYAN INDAH CORP. (also doing business as Sujainco) (Reg. No. 09.04.1.46.28307),"JL. MANUNGGAL PRATAMA NO. 8, KEL. CIPINANG MELAYU, KEC. MAKASSAR, JAKARTA TIMUR 13620, Indonesia",Debarred,Indonesia,17/Oct/2019 | Until Further Notice,Cross-Debarment: WB,Person
c8722f14-a5df-4003-9903-446f6933ecb4,PT. TIRTA WIJAYA KARYA,"JL. OTTO ISKANDARDINATA NO. 297, SUBANG, JAWA BARAT 41217, INDONESIA",Debarred,Indonesia,10/Mar/2022 | Until Further Notice,Cross-Debarment: WB,Organization
ac9ba6f3-8f9c-40e0-ba69-e9042ff8616e,PT. TUBAGUS RANGIN,"JL. SITI ARMILAH NO. 54, RT/RW 002/013 MAJALENGKA KULON, JAWA BARAT 45418, INDONESIA",Debarred,Indonesia,24/Jun/2021 | Until Further Notice,Cross-Debarment: WB,Organization
54f2024a-54c7-4436-be56-d93eb1a8906a,PT. Trippcons Internasional (formerly PT Trippa Consultants),"PT. Trippcons Internasional, Jl. TB. Simatupang Kav. 1, Cilandak Timur, Jakarta Selatan, 12560, INDONESIA

PT Trippa Consultants, Jl. Tebet Timur Raya No. 56, Jakarta 12820, INDONESIA",Debarred,Indonesia,14/Dec/2021 | 14/Jun/2025,Sanction violation.,Organization
d981eed1-c681-4e69-93b5-422d11af7b0b,PURIHOLI NIGERIA,"NO. 12 UCHE OKONKWO ST., OFF DLA ROAD, ASABA, DELTA STATE
Nigeria",Debarred,Non ADB Member Country,22/Apr/2020 | 20/Nov/2026,Cross-Debarment: WB,Organization
c0c3f58e-b984-4181-81bb-72f958144422,"Pyramid E&C Co. Ltd. (formerly PMA Property Management Agent Co., Ltd.)","903, 31 BT, Phum Sansam Kosal 1, Boeng Tumpun, Mean Chey, Phnom Penh, 12351 Cambodia",Debarred,Cambodia,9/Feb/2022 | Indefinitely,Violated ADB's Integrity Principles and Guidelines 2A (ii) and (vii).,Organization
f3c920e1-551f-41f1-b26c-022c2d5d2358,Qingdao Branch of Weihai Construction Group Co. Ltd (Reg. No. 913702207602894849),"Room 304, 3rd Floor, Yida, Development Building, No. 60 Beijing Road, Qingdao Bonded Area
青岛保税区北京路60号亿达发展大厦
3层304室",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
0044b657-ddcc-40b6-951e-869b8be3221e,"Qingdao Zhancai Industrial Co., Ltd.","Lujia Village, Madian Industrial Park, Jiaozhou City, Qingdao Shandong Province, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,22/Mar/2018 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
791ce456-5131-4bec-b879-d014e12e41aa,Qualitrends Global Solutions Nigeria Ltd.,Nigeria,Debarred,Non ADB Member Country,14/Jun/2019 | Until Further Notice,Cross-Debarment: AfDB,Organization
957c6e6c-05e0-43a2-9d23-f98306b8c5c7,"QUANG, DR. PHAM HONG","NO. 18, HOANG 
QUOC VIET 
STREET, CAU 
GIAY DISTRICT,  HANOI 
Vietnam",Debarred,Socialist Republic of Viet Nam,6/Mar/2019 | 24/Aug/2023,Cross-Debarment: WB,Person
a9408f66-7322-4285-94ba-e085b71f3225,"QUINTANILLA, ALEXANDRE ANTONIO PAREJA","CALLE PEDEMONTE 110-A, PISCO Peru",Debarred,Non ADB Member Country,2/Sep/2016 | Until Further Notice,Cross-Debarment: WB,Person
096f39cc-e1f1-4932-99a0-f6ca1fea19ea,"QUY, NGUYEN PHUONG","TOWER CENTER 
OFFICE 
BUILDING,NO. 
83A LY THUONG 
KIET 
STREET,DISTRICT
HOAN KIEM,  HANOI 
Vietnam",Debarred,Socialist Republic of Viet Nam,20/Jan/2016 | 14/Dec/2026,Cross-Debarment: WB,Organization
860d3d43-5ba5-408a-9fc3-16f781f912cb,"RAHMAN, Iwan","c/o CV Sugriwa Persada
Jl. Umam Bonjol Gg. Persada No. 26
Kemiling Permai Kemiling Bandar Lampung 
Bandar Lampung (Kota)
Lampung 35131
INDONESIA",Debarred,Indonesia,26/Jun/2019 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A (iv).,Organization
f41ae9ec-3ed5-4f66-9c5b-de9bc8b37dbe,"RAHMAN, K.M.","NO. 300, 
EIDGHA, ROAD 
NO. 8/A (NEW), 
WEST DHANMONDI, DHAKA-1209",Debarred,Bangladesh,30/Sep/2011 | Until Further Notice,Cross-Debarment: WB,Person
77744b99-9688-486c-a0d9-115193b52e11,"Rahman, Md. Ashfaqur","M/S Shimul Enterprise
58 Sultan Ahmed Road
Basabati, Bagerhat
Moulovipara, Khulna 9000
Bangladesh",Debarred,Bangladesh,20/May/2015 | Until Further Notice,Violated ADB's Procurement Guidelines 1.14(a)(ii); ADB's Integrity Principles and Guidelines 2.A(ii),Person
55fec90d-1809-4b79-be91-ce4eca638d6d,"RAHMAN, ZIAUR","HOUSE 21, ROAD 28, BLOCK-K, BANANI MODEL TOWN 
DHAKA, 1213 
Bangladesh",Debarred,Bangladesh,10/May/2019 | 23/Oct/2025,Cross-Debarment: WB,Organization
5ef06c13-1a44-4e14-bf75-4340eb5289ad,"Rai, Abel Khemraj",Guyana,Debarred,Non ADB Member Country,23/Sep/2016 | 22/Aug/2024,Cross-Debarment: IDB,Person
36c3cff3-13ba-4eae-8315-0c1f2c3a594c,"Rai, Siddaharta",Guyana,Debarred,Non ADB Member Country,18/Jul/2016 | Until Further Notice,Cross-Debarment: IDB,Person
bdd8d6c7-57e7-4f32-bf73-61216417eb1b,Rana International Builders (M/s Rana International Builders),"55 West Panthopath Lake Circus Kalabagan, Sheltech Tower 7th Floor, E-Flat, Dhaka , Bangladesh.",Debarred,Bangladesh,14/Sep/2009 | Until Further Notice,Sanction violation.,Organization
6451332c-2a5a-4bdb-b140-e2e686c0af1c,"RAZZAK, MD. ABDUR","LAST KNOWN 
ADDRESS: 

RAHMAN COLONY, 
C/O ANISUR 
RAHMAN, 2ND 
FLOOR, 
THANAPARA, 
POST OFFICE 
ISHURDI,  DISTRICT PABNA 
Bangladesh",Debarred,Bangladesh,18/Sep/2013 | Until Further Notice,Cross-Debarment: WB,Organization
c09fd551-2104-48e0-acc0-d6f1a7d4f4eb,"Reck, Sacha Breckenfeld","Av. Coronel Marcos Konder, n. 1207, sala, 98. Itajai – SC. Brazil",Debarred,Brazil-Non ADB Member Country,25/Feb/2022 | 26/Dec/2029,Cross-Debarment: IDB,Person
c402c74c-6aee-44ad-bcad-9952636e1b4d,REEF BUILDING SYSTEMS LIMITED (REEF),"MILIMANI 
FLATS, 
MILIMANI ROAD, 
OFF STATE 
HOUSE, P.O. 
BOX 
10439-00400 NBI,  NAIROBI 
Kenya",Debarred,Non ADB Member Country,9/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
3416f79f-cf71-4d72-9620-a90e8657a981,REGAL INFORMATION TECHNOLOGY PRIVATE LIMITED,"159, OKHLA INDUSTRIAL ESTATE, PHASE-III,, NEW DELHI -110020
India",Debarred,India,20/Apr/2020 | Until Further Notice,Cross-Debarment: WB,Organization
37677186-38e0-4e4f-a13c-e89313921b3b,Regional Communications Ltd.,"Sta. Lucia
West Indies",Debarred,Non ADB Member Country,24/Oct/2016 | 19/Sep/2027,Cross-Debarment: IDB,Organization
c8b98c04-18b6-49a2-ba09-e4553a944998,"Ren, Chao","No.6 Efang First Road, Weiyang District, XI’an City, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,7/Aug/2020 | 7/Aug/2025,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (iv).",Person
1abcb94b-e749-4198-9fb4-8e847cc5e912,Representaciones Comerciales y Distribuidora Total S.A.,"3ª Avenida “A” 3-15, Zona 1 Guatemala City, Guatemala",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2033,Cross-Debarment: IDB,Organization
6be0e280-fab3-4009-89c5-1d58d56cca73,Restige Bright Limited,"Room 601-602, Chuk On Building, 19-25 Mercer Street, Sheung Wan, Hong Kong",Debarred,"Hong Kong, China",27/Dec/2017 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
7c54a839-fa93-4038-af87-38edddae7a49,"Reynolds, Judith Anne","3/F, Grove House, 55 Lowlands Road, Harrow, Middlesex, HA1 3AW, England",Debarred,United Kingdom,27/Dec/2017 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Person
8b7aff8f-a6b8-47be-a8d9-cecee9910ddb,RISHIKESH WASTE MANAGEMENT LTD. (FORMERLY KNOWN AS A2Z POWERTECH LTD.),"O-116, 1ST FLOOR, DLF SHOPPING MALL, ARJUN MARG, DLF PH-I GURUGRAM - 122002, HARYANA, INDIA",Debarred,India,23/Jun/2021 | 11/Nov/2024,Cross-Debarment: WB,Organization
69a77e27-3972-4f83-bc48-d4809ef605a3,RISMA LTD.,"KYZL-KIA TOWN, 
126 
PERVOMAISKAIA 
STR.,  BATKEN OBLAST, INN 
KYRGYZ REPUBLIC",Debarred,Kyrgyz Republic,21/Aug/2015 | Until Further Notice,Cross-Debarment: WB,Organization
fcda1e84-ff4c-435b-8466-a913ff3c2000,"Rivadeneyra, Walter Chávez","Jr. Bolognesi No. 775 Bl. A Dpto. 201
C. H. Julio C. Tello
San Miguel, Lima
PERU",Debarred,Non ADB Member Country,30/Jul/2014 | 12/Jul/2024,Cross-Debarment: IDB,Person
b369dd3d-4781-4192-8e35-03ff420819c7,"RIZAMETOV, RAVSHAN","ROOM 25A, NO. 50, OYBEK STREET, TASHKENT
UZBEKISTAN",Debarred,"Uzbekistan, Rep. of",22/Jul/2019 | Until Further Notice,Cross-Debarment: WB,Organization
d963d363-09ea-427e-aa1f-23db37659d33,Rockey Africa Limited,"P.O. Box 2680-00100, Nairobi, KENYA",Debarred,Kenya-Non ADB Member Country,25/Feb/2022 | Until Further Notice,Cross-Debarment: AfDB,Organization
514ace78-0c7e-447f-935e-441fd5e9d45e,"RODRIGUEZ, CORINA RAMIREZ","CALLE 6 NO. 
151 ZONA KAMI, 
QUILLACOLLO,  COCHABAMBA 
Bolivia",Debarred,Non ADB Member Country,9/Oct/2014 | Until Further Notice,Cross-Debarment: WB,Person
e845a243-913b-4d8f-bf28-edff565bf64e,"ROJAS, JHONNY CHOQUE","CALLE 6 NO. 
151 ZONA KAMI, 
QUILLACOLLO,  COCHABAMBA 
Bolivia",Debarred,Non ADB Member Country,9/Oct/2014 | Until Further Notice,Cross-Debarment: WB,Organization
e2a200e7-8596-450f-8ab4-cd4635166b42,ROJOKE CNE SERVICES LTD.,"NO. 2, PINTO 
AVENUE, GANA 
SAPELE,  DELTA STATE 
Nigeria",Debarred,Nigeria-Non ADB Member Country,4/Mar/2019 | 4/Feb/2024,Cross-Debarment: WB,Organization
21c12230-eddc-4e56-9927-63759165d8e5,"Romero, Marcelo Daniel","Nieva de Castilla 214, Andalgalá, Provincia de Catamarca C.P. 4740, Argentina",Debarred,Argentina - Non ADB Member Country,12/Jan/2023 | 17/Nov/2029,Cross-Debarment: IDB,Organization
a524fd82-cb72-4e14-b229-5aee87a0f437,"Romero, Walterio Valladares","c/o Ingenieros Consultores y Asesores Técnicos Sociedad de Responsabilidad Limitada de Capital Variable (INCAT S. de R.L. de C.V.)
Colonia Hato de Enmedio, Sector 8, Bloque 108, Casa 3902, Calle Principal, in front of Hospital San Jorge, same place as Hotel La Estancia, Tegucigalpa, HONDURAS",Debarred,Honduras - Non ADB Member Country,16/Dec/2021 | 21/Nov/2033,Cross-Debarment: IDB,Organization
f36b993a-598b-4494-80d8-0d7fa6821c06,ROPRUCSA CONTRATISTAS GENERALES S.A.,"AV. NARANJAL 
NO. 543, 
URBANIZACION 
NARANJAL, 
DISTRITO DE 
LOS OLIVOS 39,  LIMA 
Peru",Debarred,Peru-Non ADB Member Country,29/Feb/2016 | 1/Feb/2024,Cross-Debarment: WB,Person
5328502b-84af-4bda-a5e7-531090447357,"ROSÁRIO BRANDÃO, RAIMUNDO","CARE OF: 
GEOMETRICA 
CONSTRUÇÕES 
LTDA, RUA DO 
PASSEIO, 953, 
SALA 209, 
CENTRO,  SÃO LUÍS, MARANHÃO 
Brazil",Debarred,Non ADB Member Country,18/Oct/2013 | Until Further Notice,Cross-Debarment: WB,Organization
7f7a6aa2-91c5-4104-b10f-35a0498f2547,"Rosenkrantz, Noah",BARBADOS,Debarred,Canada,18/Nov/2021 | 19/Sep/2029,Cross-Debarment: IDB,Person
614d2a1c-cfe0-4ca3-9e3e-2e40c9ef7bb1,"Roth, Mr. Li Moni (also Ly Moni Roth)","No. 06, National Road No. 5 & St.1, Sangket Charng Chamres II, Khan Russey Keo, Phnom Penh, CAMBODIA",Debarred,Cambodia,9/Oct/2008 | Indefinitely,Sanction violation,Person
728d0eb2-7e27-4e80-bd27-825879d58f58,"RUSHCHAK, VALERIY (MR.)","OKRUZHNA STR. 
51/10,  79000 LVIV 
Ukraine",Debarred,Non ADB Member Country,28/Nov/2014 | Until Further Notice,Cross-Debarment: WB,Organization
849b9145-b2e3-4bab-afcd-6a21f37e75d6,RUSLAN TIKINTI DEMONTAJ MMC/RUSLAN BUILDING DEMONTAGE LLC,"AZ1021, 
SABAYIL 
DISTRICT, 
BADAMDAR 
BUILDING 9, 
APT. 17,  BAKU 
Azerbaijan",Debarred,"Azerbaijan, Rep. of",2/Oct/2015 | Until Further Notice,Cross-Debarment: WB,Organization
900a888c-464e-4fd4-8e7f-5c7e34a9ce76,"Sagocak, Semih","19 Mayais Mahallesi Kadipasa Sokak Yeni Ozturk, Apt. No 16/4 Kazasker Kadikoy Istanbul, TURKEY
Orucoc Kucesi Ev 13,  Xatai Rayonu S. Manzil 9, AZ1010, Baku, Azerbaijani
Apt 6, 235 Eliyeva street, Nesimi district Dilare, AZ 1010 Baku, Azerbaijan",Debarred,Turkey,18/May/2016 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
e1a41ffb-0b8a-4e50-a839-0ec07cdb3def,"Salam, Md. Abdus","Proprietor
M/S Piash Construction
House # 58, S.S. Road
Sirajganj, Dhaka
BANGLADESH
(also known as, M/S. Pias Construction, M/S Piash Constr.,  M/S. Pias Enterprise, Pias Construction, M/S. Pias, and Piash Construction)",Debarred,Bangladesh,12/Aug/2008 | Indefinitely,Sanction violation.,Person
31571ded-acf1-475b-ad11-670402d25c8d,"SALIHU, SHEHU AHMAD TIJAN","FLAT 6 BLOCK B97(BLK 69) PW MAROKO AREA G KUBWA, ABUJA",Debarred,Nigeria-Non ADB Member Country,2/Nov/2021 | 18/Dec/2024,Cross-Debarment: WB,Organization
cc4e7b58-8ee5-4ceb-ab04-a606c099ddc3,SAMAJIK SANGHA,"NO. 300, 
EIDGHA, ROAD 
NO. 8/A (NEW), 
WEST DHANMONDI, DHAKA-1209",Debarred,Bangladesh,30/Sep/2011 | Until Further Notice,Cross-Debarment: WB,Organization
c6d5fbf9-fa41-4933-9a2d-62f1af95537d,SAN ISIDRO-L S.R.L.,"JR. SANTIAGO 
ANTÚNEZ DE 
MAYALO NO. 190 
INDEPENDENCIA 
ANCASH,  HUARAZ 
Peru",Debarred,Non ADB Member Country,12/Feb/2016 | Until Further Notice,Cross-Debarment: WB,Organization
75517020-cbe9-4e15-870c-c755205acba8,Sangar & Associates (Nigeria) Limited,"CC 14, Ramat Close, Unguwar Rimi G.R.A., Kaduna, Kaduna State, Nigeria",Debarred,Non ADB Member Country,15/Sep/2020 | Until Further Notice,Cross-Debarment: AfDB,Organization
1662b211-7bfc-44bf-a500-745b60aefcbf,Sangtech International Services Limited,"DD 1B Ramat Close U/ Rimi, New Extension, Kaduna, Kaduna State, Nigeria",Debarred,Non ADB Member Country,15/Sep/2020 | Until Further Notice,Cross-Debarment: AfDB,Organization
